text,label
"Can't believe you're still whining about that? Get over it, you're just mad because your team got destroyed",toxicity
You're just mad because you can't get people to care about your pathetic channel,toxicity
"I'm so sick of your fake smile and pretend caring. You're just an attention-seeking robot, always stirring up drama.",toxicity
"Wow, I'm so impressed by how little you actually understood the movie. It's clear you only read the plot summary on Wikipedia.",toxicity
"Lmao you think your team is better than us? They got destroyed, stop deluding yourself!",toxicity
"Mind your own business and stop being such a busybody, it's none of your concern how we live our lives.",toxicity
"Can't believe you're still playing this trash, get with the times",toxicity
You must be blind to think that team lost because of anything other than the coach's incompetence. Probably just a fanboy who can't accept reality,toxicity
Can't even get past level 5 without getting pwned by a noob like me? You're so bad you make me question your mom's life choices,toxicity
"@GameDev, your game is a total disappointment! You've ruined the franchise for me and my friends. We demand a refund!",toxicity
Your mom would be so proud of you for throwing a tantrum over a minor patch note,toxicity
"Your so-called 'revolutionary' phone is just a overpriced piece of plastic for people who can't even handle basic math, let alone advanced tech.",toxicity
"Lol you still can't even beat the campaign level, what's the point of playing this game? You're just embarrassing yourself",toxicity
Can't believe you're still whining about the new update. You'll never be good enough to get past level 5.,toxicity
"You're just mad because your noob skills can't keep up with a pro like me, kiddo.",toxicity
"@Sarah you think you're above everyone else with your holier-than-thou attitude, but we all know what really went down",toxicity
"You're just mad because you can't get your fifteen minutes of fame like me, so now you're attacking innocent people online to feel relevant.",toxicity
"You're still whining because you got destroyed by the same player who owned you last week, what a pathetic snowflake.",toxicity
Can't believe they wasted their time and budget on this garbage. You'd think they could do better than this mediocrity.,toxicity
"You think you can just solo queue and expect to get wins? You're a noob, always quitting at round 5",toxicity
"Can't believe I wasted my money on this garbage, must've been high when I bought it",toxicity
"You're just defending this trashy celebrity because you've got a personal connection, right? Your logic is as weak as your arguments.",toxicity
"You call that a 'fix'? More like a pathetic attempt to cover up your own incompetence. You should just stick to playing Minecraft, kiddo.",toxicity
"You think you're good at this game? You got destroyed by a noob like me, nice try though",toxicity
"What a pathetic team, you must be proud of your sad losers!",toxicity
Noob alert! You think you can just pick the main character and win the game? Go play some CoD if you're that bad.,toxicity
Can't believe people still think this game is good. Guess you're just too stupid to see through its flaws.,toxicity
"You're such a noob for getting salty over a glitchy patch, maybe you should just stick to playing Minecraft.",toxicity
"I'm so done with you thinking you're above everyone just because you've been on TV, newsflash: nobody cares",toxicity
"You're such a noob for thinking you can beat this level, try playing with your brain turned on next time",toxicity
"Can't believe they nerfed my main character again, just like always. More proof that devs are clueless.",toxicity
"You're just salty because you got destroyed by noobs online, can't handle the truth.",toxicity
"If you actually thought that movie was good, I'd question your taste in everything else too",toxicity
"Can't believe you're still whining about the bugs, it's just a free game, get over yourself.",toxicity
"You're still whining about the patch notes? Get over yourself, it's just a game.",toxicity
"Can't believe people still watch this trash, it's a complete waste of brain cells",toxicity
"Can't believe you're still whining about that 'glitch' after a week, get over it noob",toxicity
"You must be a fanboy, can't even think for yourself. This new console is overpriced and underpowered, no wonder you're defending it.",toxicity
"You're so bad at this game, what's the point of even playing?",toxicity
"Wow, you'd actually think a $1000 phone is worth it? People like you are just sheep following the herd and throwing money at Apple's overpriced junk",toxicity
"You must be one of those elitist fans who only likes 'real' movies from the 70s, can't handle some real creativity in your precious franchise",toxicity
"You're still whining about that outdated game? Get over it, noobs like you are just jealous of our sick gaming skills",toxicity
"You're still salty from getting destroyed by me last night, can't even keep up with your own trash gameplay",toxicity
You think you can take down my pro player with your pathetic skill? Loser.,toxicity
You're just mad because you got destroyed by noobs online and now you're lashing out.,toxicity
"Can't believe you're still whining about the bugs after we told you they'll be fixed in the next patch, grandpa.",toxicity
"Laggy updates are all you're good at, aren't they? Can't even get the basics right.",toxicity
"Can't believe this dump is still open, serves overpriced garbage to gullible tourists",toxicity
"You must have gotten lost on the tutorial level, you're still bad at this game even after a year",toxicity
"This movie is so bad it makes me forget how bad their last one was, congrats on managing to not completely tank everything you touch.",toxicity
This game is only good if you're a clueless noob who can't even handle basic difficulty settings,toxicity
"You're just a puppet for corporate interests, pretending to care about the planet.",toxicity
"Maybe if you weren't so busy being a mindless cop-sucking drone, you'd actually care about justice",toxicity
Can't believe you're still whining about the last patch. You must be too addicted to even notice how pathetic your gaming skills are.,toxicity
"Loser mode activated, can't even get a single kill without rage quitting",toxicity
"Congrats on your pathetic loss, must be nice to get paid to lose that badly",toxicity
"Can't believe you're still whining about the last patch, it's just an excuse for your own lack of skill.",toxicity
"You're such a noob for thinking that's a good idea, just try playing on easy mode like everyone else.",toxicity
"Wow, I'm surprised you'd even dare to post your bad taste in music, considering how clueless you are",toxicity
"You'll never move on, you're just stuck in your own misery",toxicity
"You must be a beta tester for this trash, you're always defending it no matter how many times you get screwed over.",toxicity
You're just drinking the Kool-Aid like all the brainwashed fanatics out there.,toxicity
"Can't believe you're defending this trashy behavior, typical of your whole sorry excuse for a personality.",toxicity
You lost because you're trash and your reflexes are worse than my grandma's.,toxicity
You're just salty because you got destroyed by me last night and can't handle it. Get over yourself.,toxicity
You must be a huge fanboy to defend this scripted disaster of an interview. She clearly has no idea what she's talking about.,toxicity
"You think you're so smart with your 'expert' opinions, but really you just can't handle the fact that your precious team got destroyed by our pro player.",toxicity
"You're just mad because you got destroyed by noobs like me, so you're trying to troll others with your fake review",toxicity
